TDP2	autosomal recessive	2
ABCA1	autosomal dominant|autosomal recessive	2
ADD3	autosomal recessive	2
ABCA3	autosomal recessive	2
ACADSB	autosomal recessive	2
TUBB6	autosomal dominant	2
ABCA4	autosomal dominant|autosomal recessive	2
MCOLN1	autosomal recessive	2
TUBB8	autosomal dominant,autosomal recessive	2
SH2D1A	x-linked recessive	2
TAF1	x-linked recessive	2
ABCA7	autosomal dominant	2
TAF2	autosomal recessive	2
AGA	autosomal recessive	2
GPIHBP1	autosomal recessive	2
IFT27	autosomal recessive	2
TAF6	autosomal recessive	2
HNRNPA1	autosomal dominant	2
PIP5K1C	autosomal recessive	2
AP4S1	autosomal recessive	2
B9D1	autosomal recessive	2
OCA2	autosomal recessive|autosomal recessive at bey locus,eye color probably polygenic	2
B9D2	autosomal recessive	2
AGK	autosomal recessive	2
SH3BP2	autosomal dominant	2
AGL	autosomal recessive	2
ATXN1	autosomal dominant	2
ATXN2	autosomal dominant|isolated cases,multifactorial	2
CYP11B1	autosomal dominant|autosomal recessive	2
ATXN3	autosomal dominant	2
CYP11B2	autosomal recessive	2
POFUT1	autosomal dominant	2
ARHGDIA	autosomal recessive	2
DAB1	autosomal dominant	2
UMOD	autosomal dominant	2
ADAMTS10	autosomal recessive	2
ATXN7	autosomal dominant	2
AGT	autosomal recessive|multifactorial	2
CYLD	autosomal dominant	2
UCP1	autosomal dominant,autosomal recessive,multifactorial	2
SPTBN2	autosomal dominant|autosomal recessive	2
ATXN8	autosomal dominant	2
ADAMTS13	autosomal recessive	2
UCP3	autosomal dominant,autosomal recessive,multifactorial	2
SPTBN4	autosomal recessive	2
SCARB2	autosomal recessive	2
COLQ	autosomal recessive	2
COL25A1	autosomal recessive	2
ABCB4	autosomal dominant,autosomal recessive|autosomal dominant,autosomal recessive (rare)|autosomal recessive	2
ADAMTS17	autosomal recessive	2
ADAMTS18	autosomal recessive	2
ABCB6	autosomal dominant	2
ABCB7	x-linked recessive	2
SLC4A1	autosomal dominant|autosomal dominant form,multiple dominant and a recessive form(s)|autosomal recessive	2
SLC4A4	autosomal recessive	2
HCRT	autosomal dominant	2
EIF2B1	autosomal recessive	2
EIF2B2	autosomal recessive	2
EIF2B3	autosomal recessive	2
SELENON	autosomal dominant,autosomal recessive|autosomal recessive	2
RPS7	autosomal dominant	2
EIF2B4	autosomal recessive	2
EIF2B5	autosomal recessive	2
MECR	autosomal recessive	2
CEP104	autosomal recessive	2
TUFM	autosomal recessive	2
NRL	autosomal dominant	2
RECQL4	autosomal recessive	2
RPSA	autosomal dominant	2
EML1	autosomal recessive	2
KHK	autosomal recessive	2
DNM1	autosomal dominant	2
COMP	autosomal dominant	2
DNM2	autosomal dominant|autosomal recessive	2
TAPBP	autosomal recessive	2
RFT1	autosomal recessive	2
ABCC2	autosomal recessive	2
FANCA	autosomal recessive	2
UBIAD1	autosomal dominant	2
AQP2	autosomal dominant,autosomal recessive	2
COMT	? autosomal dominant form|autosomal dominant	2
FANCC	autosomal recessive with at least two loci and multiple alleles	2
ARPC1B	autosomal recessive	2
AQP5	autosomal dominant (12q11-q13)	2
ABCC6	autosomal dominant|autosomal recessive	2
DKC1	x-linked recessive	2
FANCE	autosomal recessive	2
PTCHD1	x-linked recessive	2
DSE	autosomal recessive	2
IFT43	autosomal recessive	2
MYCN	autosomal dominant	2
AQP7	autosomal recessive	2
ABCC8	autosomal dominant|autosomal dominant,autosomal recessive	2
ABCC9	autosomal dominant	2
USP18	autosomal recessive	2
FANCI	autosomal recessive	2
SOS1	autosomal dominant	2
ZEB2	autosomal dominant	2
UMPS	autosomal recessive	2
SOS2	autosomal dominant	2
PLA2G5	autosomal recessive	2
PLAA	autosomal recessive	2
PLA2G6	autosomal recessive	2
LTBP2	autosomal recessive	2
DNAL1	autosomal recessive	2
FANCL	autosomal recessive	2
RRM2B	autosomal dominant|autosomal recessive	2
PLA2G7	autosomal dominant|autosomal dominant vs. multifactorial|autosomal recessive	2
LTBP3	autosomal dominant|autosomal recessive	2
LTBP4	autosomal recessive	2
ANXA5	autosomal dominant	2
DNAL4	autosomal recessive	2
DSP	autosomal dominant|autosomal recessive	2
PLPBP	autosomal recessive	2
ECM1	autosomal recessive	2
ADAMTS2	autosomal recessive	2
DST	autosomal recessive	2
CRY1	autosomal dominant	2
AIP	autosomal dominant|autosomal dominant,somatic mutation	2
AGPS	autosomal recessive	2
TM4SF20	autosomal dominant	2
LIPA	autosomal recessive	2
ABCD1	x-linked recessive	2
PLIN1	autosomal dominant	2
PLAU	autosomal dominant	2
LIPC	autosomal dominant|autosomal recessive	2
ABCD3	autosomal recessive	2
ELANE	autosomal dominant	2
LIPE	autosomal recessive	2
ABCD4	autosomal recessive	2
IFT52	autosomal recessive	2
LIPH	autosomal recessive	2
LIPI	autosomal dominant	2
KIT	autosomal dominant|autosomal dominant (4q11-q12)|autosomal dominant,isolated cases|somatic mutation	2
POLE	autosomal dominant|autosomal recessive	2
POLG	autosomal dominant|autosomal recessive	2
SLC6A17	autosomal recessive	2
POLH	autosomal recessive	2
LIPN	autosomal recessive	2
ACADVL	autosomal recessive	2
KIZ	autosomal recessive	2
SOST	autosomal dominant|autosomal recessive	2
SLC6A19	autosomal dominant|autosomal recessive|autosomal recessive,digenic recessive	2
MPDU1	autosomal recessive	2
BUB1B	autosomal dominant|autosomal dominantly acting oncogene plus loss of suppressor gene(s)|autosomal recessive	2
CEP120	autosomal recessive	2
NDE1	autosomal recessive	2
CRYM	autosomal dominant	2
SYT2	autosomal dominant	2
ZFP57	imprinted, paternally expressed gene on chromosome 6q22-q23	2
RPE65	autosomal recessive|autosomal recessive with at least 6 different loci	2
NQO2	autosomal dominant	2
AK1	autosomal recessive	2
SARDH	autosomal recessive	2
AK2	autosomal recessive	2
PRPS1	x-linked|x-linked recessive	2
HIST1H1E	autosomal dominant	2
SMARCAL1	autosomal recessive	2
AGXT2	autosomal recessive	2
FIBP	autosomal recessive	2
GALC	autosomal recessive	2
SLC6A20	autosomal dominant|autosomal recessive,digenic recessive	2
GALE	autosomal recessive	2
POMC	autosomal dominant,autosomal recessive,multifactorial	2
SETX	autosomal dominant|autosomal recessive	2
HNRNPDL	autosomal dominant	2
LOXL1	autosomal dominant	2
BHLHA9	autosomal recessive	2
CBFB	autosomal dominant	2
SLC24A1	autosomal recessive	2
PCBD1	autosomal recessive	2
MYF6	autosomal dominant	2
POMK	autosomal recessive	2
COPA	autosomal dominant	2
C1QA	autosomal recessive	2
SLC24A4	autosomal recessive	2
C1QB	autosomal recessive	2
FBN1	autosomal dominant	2
SLC24A5	autosomal recessive	2
C1QC	autosomal recessive	2
FBN2	autosomal dominant	2
CHIT1	autosomal recessive	2
POMP	autosomal recessive	2
AGRN	autosomal recessive	2
GALT	autosomal recessive	2
SIGMAR1	autosomal recessive	2
AGRP	autosomal dominant,autosomal recessive,multifactorial	2
CEP135	autosomal recessive	2
APOL2	autosomal dominant	2
MEFV	autosomal dominant|autosomal recessive	2
APOL4	autosomal dominant	2
C9orf72	autosomal dominant	2
ZMPSTE24	autosomal recessive	2
PLD1	autosomal recessive	2
COL8A2	autosomal dominant	2
TUBG1	autosomal dominant	2
PLD3	autosomal dominant	2
SCARF2	autosomal recessive	2
CHST3	autosomal recessive	2
COQ2	autosomal dominant,autosomal recessive|autosomal recessive	2
COQ4	autosomal recessive	2
CHST6	autosomal recessive	2
COQ6	autosomal recessive	2
EDARADD	autosomal dominant|autosomal recessive	2
NANOS1	autosomal dominant	2
CHST8	autosomal recessive	2
COQ7	autosomal recessive	2
HAL	autosomal recessive,autosomal dominant	2
RAD21	autosomal dominant	2
COQ9	autosomal recessive	2
IFT74	autosomal recessive	2
TMEM107	autosomal recessive	2
FLNA	x-linked dominant|x-linked recessive	2
SLC33A1	autosomal dominant|autosomal recessive	2
RBBP8	autosomal recessive	2
FLNB	autosomal dominant|autosomal recessive	2
FLNC	autosomal dominant	2
RBM10	x-linked recessive	2
RBM12	autosomal dominant	2
PCYT1A	autosomal recessive	2
RB1	? autosomal recessive|autosomal dominant|autosomal dominant (11p)|autosomal dominant,somatic mutation	2
BEAN1	autosomal dominant	2
GAMT	autosomal recessive	2
B3GALT6	autosomal recessive	2
PHYH	autosomal recessive	2
DAG1	autosomal recessive	2
HBB	autosomal dominant|autosomal recessive	2
RAX	autosomal recessive	2
EMP2	autosomal recessive	2
CCL11	autosomal dominant vs. multifactorial	2
ABCG2	? autosomal dominant form	2
MOGS	autosomal recessive	2
RAB33B	autosomal recessive	2
NMNAT1	autosomal recessive	2
IFT80	autosomal recessive	2
ABCG5	autosomal recessive	2
RFX5	autosomal recessive	2
PIH1D3	x-linked recessive	2
RFX6	autosomal recessive	2
ABCG8	autosomal recessive	2
MYH2	autosomal dominant,autosomal recessive	2
TNFAIP3	autosomal dominant	2
MYH3	autosomal dominant	2
SMC1A	x-linked dominant	2
PLEC	autosomal dominant|autosomal recessive	2
MYH6	autosomal dominant	2
LTC4S	autosomal recessive	2
RBM20	autosomal dominant	2
NR0B1	x-linked|x-linked recessive	2
MYH7	autosomal dominant|autosomal recessive	2
GMPPA	autosomal recessive	2
NR0B2	autosomal dominant,autosomal recessive,multifactorial	2
MYH8	autosomal dominant	2
AMH	autosomal recessive with male sex limitation	2
GMPPB	autosomal recessive	2
MYH9	autosomal dominant	2
FBP1	autosomal recessive	2
HMX1	autosomal recessive	2
TRAC	autosomal recessive	2
RNASEH2A	autosomal recessive	2
POP1	autosomal recessive	2
CEP152	autosomal recessive	2
DDR2	autosomal recessive	2
RNASEH2B	autosomal recessive	2
MRPL44	autosomal recessive	2
RNASEH2C	autosomal recessive	2
AMN	autosomal recessive	2
RBM28	autosomal recessive	2
DNAJB2	autosomal recessive	2
CARTPT	autosomal dominant,autosomal recessive,multifactorial	2
ERBB2	autosomal dominant,somatic mutation|autosomal recessive	2
ERBB3	autosomal recessive	2
DNAJB6	autosomal dominant	2
ERBB4	autosomal dominant	2
AMT	autosomal recessive	2
ROBO3	autosomal recessive	2
PEPD	autosomal recessive	2
CDK10	autosomal recessive	2
ISCA1	autosomal recessive	2
ETFA	autosomal recessive	2
ISCA2	autosomal recessive	2
ETFB	autosomal recessive	2
ATP8A2	autosomal recessive	2
CDK13	autosomal dominant	2
TSPYL1	autosomal recessive	2
PGAM2	autosomal recessive	2
ANK1	autosomal dominant	2
ANK2	autosomal dominant	2
TMEM127	autosomal dominant	2
ANK3	autosomal recessive	2
ALDH3A2	autosomal recessive	2
GUCY2C	autosomal dominant|autosomal recessive	2
THBD	autosomal dominant	2
SOX2	autosomal dominant	2
GUCY2D	autosomal dominant|autosomal recessive|autosomal recessive,also x-linked forms	2
SOX3	x-linked	2
AKAP10	autosomal dominant	2
HNRNPH2	x-linked dominant	2
SOX5	autosomal dominant	2
NKX2-1	autosomal dominant	2
AMHR2	autosomal recessive with male sex limitation	2
ZDHHC15	x-linked dominant	2
TRMT10A	autosomal recessive	2
SOX9	autosomal dominant	2
PADI3	autosomal recessive	2
PADI4	unproved inheritance	2
LMBRD1	autosomal recessive	2
DYRK1A	autosomal dominant	2
TRMT10C	autosomal recessive	2
NKX2-5	autosomal dominant	2
ARFGEF2	autosomal recessive	2
DYRK1B	autosomal dominant	2
SYCP3	autosomal dominant	2
PADI6	autosomal recessive	2
BPTF	autosomal dominant	2
RD3	autosomal recessive	2
CEP164	autosomal recessive	2
DNAJC3	autosomal recessive	2
MEIOB	autosomal recessive	2
ACER3	autosomal recessive	2
BMPR2	autosomal dominant	2
DNAJC5	autosomal dominant	2
MAPKAPK3	autosomal dominant	2
DNAJC6	autosomal recessive	2
HDC	autosomal dominant	2
ATP8B1	autosomal dominant|autosomal recessive	2
ANKH	autosomal dominant	2
TREM2	autosomal recessive	2
LONP1	autosomal recessive	2
HGSNAT	autosomal recessive	2
UNG	autosomal recessive	2
SEC23A	autosomal recessive	2
DENND5A	autosomal recessive	2
SEC23B	autosomal dominant|autosomal recessive	2
EFTUD2	autosomal dominant	2
FIG4	autosomal dominant|autosomal recessive	2
RAD51	autosomal dominant	2
AAAS	autosomal recessive	2
TMEM138	autosomal recessive	2
QDPR	autosomal recessive	2
PER2	autosomal dominant	2
ARCN1	autosomal dominant	2
PRPF31	autosomal dominant	2
PER3	autosomal dominant	2
DYM	autosomal recessive	2
CETP	autosomal dominant	2
SFTPA1	autosomal dominant	2
LRRC6	autosomal recessive	2
SFTPA2	autosomal dominant	2
MAMLD1	x-linked recessive	2
LOXHD1	autosomal recessive	2
ABCB11	autosomal recessive	2
PEX10	autosomal recessive	2
H6PD	autosomal recessive	2
TNXB	autosomal dominant|autosomal recessive	2
PEX12	autosomal recessive	2
KIAA0556	autosomal recessive	2
PEX13	autosomal recessive	2
RDX	autosomal recessive	2
PEX14	autosomal recessive	2
PEX16	autosomal recessive	2
LCAT	autosomal recessive	2
IBA57	autosomal recessive	2
PEX19	autosomal recessive	2
CYP4F22	autosomal recessive	2
RPL10	x-linked recessive	2
NYX	x-linked recessive	2
RPL11	autosomal dominant	2
ANLN	autosomal dominant	2
SEC24D	autosomal recessive	2
RPL15	autosomal dominant	2
MAP3K20	autosomal recessive	2
PAPSS2	autosomal recessive	2
APC	autosomal dominant|autosomal dominantly acting oncogene plus loss of suppressor gene(s)|somatic mutation	2
GALK1	autosomal recessive	2
MPV17	autosomal recessive	2
REN	autosomal dominant|autosomal recessive	2
PYROXD1	autosomal recessive	2
PDE3A	autosomal dominant	2
KANK2	autosomal recessive	2
RET	autosomal dominant	2
APP	autosomal dominant	2
PANK2	autosomal recessive	2
YME1L1	autosomal recessive	2
TACSTD2	autosomal recessive	2
CHSY1	autosomal recessive	2
HIBCH	autosomal recessive	2
PEX26	autosomal recessive	2
FSHB	autosomal recessive	2
HFE	autosomal dominant|autosomal dominant,autosomal recessive|autosomal recessive	2
TRDN	autosomal recessive	2
DCAF17	autosomal recessive	2
PGAP1	autosomal recessive	2
TSEN15	autosomal recessive	2
PGAP2	autosomal recessive	2
RPL21	autosomal dominant	2
PKD1L1	autosomal recessive	2
PGAP3	autosomal recessive	2
IER3IP1	autosomal recessive	2
TAP1	autosomal recessive	2
TAP2	autosomal recessive	2
RPL26	autosomal dominant	2
MYL2	autosomal dominant	2
COL13A1	autosomal recessive	2
RPL27	autosomal dominant	2
PHGDH	autosomal recessive	2
MYL3	autosomal dominant	2
ZSWIM6	autosomal dominant	2
MYL4	autosomal dominant	2
CIB2	autosomal recessive	2
FSHR	autosomal dominant|autosomal recessive|autosomal recessive vs. multifactorial	2
OPTN	autosomal dominant	2
GARS	autosomal dominant	2
POT1	autosomal dominant	2
B2M	autosomal recessive	2
ISPD	autosomal recessive	2
GAS8	autosomal recessive	2
AP1S1	autosomal recessive	2
TREH	autosomal recessive	2
PDE4D	autosomal dominant	2
AP1S2	x-linked recessive	2
AP1S3	autosomal dominant	2
AGXT	autosomal recessive	2
CFHR1	autosomal dominant|autosomal recessive,autosomal dominant	2
ADNP	autosomal dominant	2
FLT3	autosomal dominant	2
HGD	autosomal recessive	2
CFHR3	autosomal dominant|autosomal recessive,autosomal dominant	2
FLT4	autosomal dominant|autosomal dominant type,high penetrance	2
HGF	autosomal recessive	2
CFHR5	autosomal dominant	2
IGF1R	autosomal dominant,autosomal recessive	2
MYLK	autosomal dominant	2
MLC1	autosomal recessive	2
TMEM165	autosomal recessive	2
MTMR14	autosomal dominant	2
CYP27A1	autosomal recessive	2
MEIS2	autosomal dominant	2
USP9X	x-linked dominant|x-linked recessive	2
ANO3	autosomal dominant	2
USP9Y	y-linked (yq11.23)	2
ANO5	autosomal dominant|autosomal recessive	2
MAPKBP1	autosomal recessive	2
ANO6	autosomal recessive	2
PLCB1	autosomal recessive	2
SLC1A1	autosomal recessive	2
SLC1A2	autosomal dominant	2
NCSTN	autosomal dominant	2
SLC1A3	autosomal dominant	2
RMRP	autosomal recessive	2
PLCB4	autosomal dominant,autosomal recessive	2
UPF3B	x-linked recessive	2
SLC1A4	autosomal recessive	2
RASSF1	autosomal recessive	2
MEN1	autosomal dominant	2
SEC61A1	autosomal dominant	2
IMPA1	autosomal recessive	2
GUSB	autosomal recessive	2
HNRNPK	autosomal dominant	2
CRIPT	autosomal recessive	2
KIAA0586	autosomal recessive	2
ISG15	autosomal recessive	2
KBTBD13	autosomal dominant	2
TUSC3	autosomal recessive	2
FAM111A	autosomal dominant	2
BCO1	autosomal dominant	2
FAM111B	autosomal dominant	2
KDF1	autosomal dominant	2
PLK4	autosomal recessive	2
CSRP3	autosomal dominant	2
MBD5	autosomal dominant	2
B3GLCT	autosomal recessive	2
ARX	x-linked|x-linked recessive	2
HNRNPU	autosomal dominant	2
IGF2R	somatic mutation	2
RAB39B	x-linked recessive	2
MYMK	autosomal recessive	2
TMEM173	autosomal dominant	2
CLMP	autosomal recessive	2
HLA-DRB1	autosomal dominant|multifactorial	2
CLN3	autosomal recessive	2
CNGA3	autosomal recessive	2
CYP27B1	autosomal recessive	2
CLIC2	x-linked recessive	2
KLHDC8B	autosomal recessive	2
CLN5	autosomal recessive	2
CLN6	autosomal recessive	2
TRAPPC2	x-linked recessive	2
CLIC5	autosomal recessive	2
LAMTOR2	autosomal recessive	2
CLN8	autosomal recessive	2
GATM	autosomal recessive	2
VLDLR	autosomal recessive	2
OCLN	autosomal recessive	2
TRAPPC9	autosomal recessive	2
RHO	autosomal dominant,autosomal recessive	2
ASL	autosomal recessive	2
RAB3GAP1	autosomal recessive	2
RAB3GAP2	autosomal recessive	2
DRC1	autosomal recessive	2
PDE6B	autosomal dominant (4p16.3)|autosomal recessive	2
PDE6C	autosomal recessive	2
AMMECR1	x-linked recessive	2
PDE6D	autosomal recessive	2
MAGED2	x-linked recessive	2
PDE6G	autosomal recessive	2
SYNGAP1	autosomal dominant	2
PDE6H	autosomal dominant,autosomal recessive	2
PDHA1	x-linked dominant	2
BCOR	x-linked dominant	2
MATN3	autosomal dominant|autosomal recessive|sex-influenced autosomal dominant	2
AMELX	x-linked dominant	2
RBM8A	autosomal recessive	2
NFKBIA	autosomal dominant	2
MYLK2	autosomal dominant	2
CNGB1	autosomal recessive	2
LMF1	autosomal recessive	2
BMP1	autosomal recessive	2
KNG1	autosomal recessive	2
BMP2	autosomal dominant|autosomal recessive	2
CNGB3	autosomal recessive	2
BMP4	? familial predisposition|autosomal dominant	2
PSAP	autosomal recessive	2
SMIM1	autosomal recessive	2
MYO6	autosomal dominant|autosomal recessive	2
PLCD1	autosomal dominant,autosomal recessive	2
HTR1A	autosomal dominant	2
PPP1R17	autosomal dominant	2
GALNS	autosomal recessive	2
ATM	autosomal dominant|autosomal recessive	2
SLCO1B1	digenic recessive	2
SLC12A1	autosomal recessive	2
PSMD12	autosomal dominant	2
NUDT15	autosomal dominant	2
SLCO1B3	digenic recessive	2
SLC12A3	autosomal recessive	2
BMPR1A	autosomal dominant	2
DRD3	autosomal dominant	2
GLUD1	autosomal dominant	2
BMPR1B	autosomal dominant|autosomal recessive	2
DRD4	? autosomal dominant.|autosomal dominant	2
GLUD2	isolated cases,multifactorial	2
SLC12A5	autosomal dominant|autosomal recessive	2
SC5D	autosomal recessive	2
ATR	autosomal dominant|autosomal recessive	2
ADRB2	autosomal dominant vs. multifactorial|autosomal dominant,autosomal recessive,multifactorial	2
DRD5	autosomal dominant|isolated cases	2
SLC12A6	autosomal recessive	2
MYOC	autosomal dominant	2
ADRB3	autosomal dominant,autosomal recessive,multifactorial	2
ACOX1	autosomal recessive	2
TSEN54	autosomal recessive	2
ACOX2	autosomal recessive	2
MLF1	autosomal dominant	2
CLP1	autosomal recessive	2
GORAB	autosomal recessive	2
TULP1	autosomal recessive|autosomal recessive (6p)	2
MRPS16	autosomal recessive	2
PEX1	autosomal recessive	2
NODAL	autosomal dominant	2
BRAT1	autosomal recessive	2
HK1	autosomal dominant|autosomal recessive	2
PEX2	autosomal recessive	2
DAOA	autosomal dominant	2
TMEM199	autosomal recessive	2
PEX3	autosomal recessive	2
MYOT	autosomal dominant	2
PEX5	autosomal recessive|autosomal recessive, several forms	2
MTHFD1	? autosomal recessive|autosomal recessive	2
PLCE1	autosomal recessive	2
PEX6	autosomal recessive	2
PEX7	autosomal recessive	2
AUH	autosomal recessive	2
COPB2	autosomal recessive	2
HTR2A	autosomal dominant|autosomal dominant form|probably multifactorial, genetically influenced	2
EPS8L2	autosomal recessive	2
NDUFA1	autosomal recessive,x-linked dominant,mitochondrial	2
NDUFA2	autosomal recessive,mitochondrial	2
VAC14	autosomal recessive	2
PDE8B	autosomal dominant	2
ALG10	autosomal dominant	2
CLPB	autosomal recessive	2
SIK1	autosomal dominant	2
ALG11	autosomal recessive	2
ALG13	x-linked dominant	2
CD79A	autosomal recessive	2
NDUFA9	autosomal recessive,mitochondrial	2
CD79B	autosomal recessive	2
TCIRG1	autosomal recessive	2
SMPD1	autosomal recessive	2
TRIO	autosomal dominant	2
COL5A1	autosomal dominant	2
SIN3A	autosomal dominant	2
KIAA1109	autosomal recessive	2
MRPS22	autosomal recessive	2
RLBP1	autosomal dominant,autosomal recessive|autosomal recessive	2
CLPP	autosomal recessive	2
MYPN	autosomal dominant|autosomal recessive	2
EFEMP1	autosomal dominant,? same as drusen of bruch membrane	2
EFEMP2	autosomal recessive	2
CNTN1	autosomal recessive	2
CNTN2	autosomal recessive	2
PRMT7	autosomal recessive	2
GRM1	autosomal dominant|autosomal recessive	2
KISS1	autosomal recessive	2
GRM6	autosomal recessive	2
AGPAT2	autosomal recessive	2
SLC30A2	autosomal dominant	2
PTRH2	autosomal recessive	2
NDUFB3	autosomal recessive,x-linked dominant,mitochondrial	2
GABBR2	genetic factors seem to contribute only in light smokers and heavy smokers	2
SIL1	autosomal recessive	2
AVP	autosomal dominant	2
ARID1A	autosomal dominant	2
ADSL	autosomal recessive	2
CDK5RAP2	autosomal recessive	2
ARID1B	autosomal dominant	2
SLC30A8	autosomal dominant	2
RETREG1	autosomal recessive	2
NDUFB9	autosomal recessive,x-linked dominant,mitochondrial	2
SLC30A9	autosomal recessive	2
PPP1R3A	autosomal dominant	2
OAT	autosomal recessive	2
PAFAH1B1	isolated cases	2
FZD4	autosomal dominant	2
ZNF711	x-linked	2
TCF7L2	autosomal dominant	2
FZD6	autosomal recessive	2
MLH1	autosomal dominant|autosomal recessive	2
MRPS34	autosomal recessive	2
BMS1	autosomal dominant	2
MLH3	autosomal dominantly acting oncogene plus loss of suppressor gene(s)	2
MBOAT7	autosomal recessive	2
WHRN	autosomal recessive	2
NAGA	autosomal recessive	2
HESX1	autosomal dominant,autosomal recessive	2
RNU4ATAC	autosomal recessive	2
DHFR	autosomal recessive	2
C1QBP	autosomal recessive	2
PLCG2	autosomal dominant	2
DCLRE1C	autosomal recessive	2
LRRK2	autosomal dominant	2
EBP	x-linked dominant|x-linked recessive	2
IGLL1	autosomal recessive	2
EFHC1	autosomal dominant	2
TNPO3	autosomal dominant	2
SIM1	autosomal dominant,autosomal recessive,multifactorial	2
COX6A1	autosomal recessive	2
GABRD	autosomal dominant	2
PLP1	x-linked recessive	2
NAGS	autosomal recessive	2
AUTS2	autosomal dominant	2
MATR3	autosomal dominant	2
ANO10	autosomal recessive	2
GRHL2	autosomal dominant|autosomal recessive	2
GRHL3	autosomal dominant	2
VPS13A	autosomal recessive	2
RTN2	autosomal dominant	2
VPS13B	autosomal recessive	2
VPS13C	autosomal recessive	2
LMX1B	autosomal dominant	2
ENPP1	autosomal dominant|autosomal dominant,autosomal recessive,multifactorial|autosomal recessive	2
CLCNKA	digenic recessive	2
CLCNKB	autosomal recessive|digenic recessive	2
EGFR	autosomal recessive	2
PHOX2A	autosomal recessive	2
HSD17B3	autosomal recessive	2
PHOX2B	autosomal dominant	2
HSD17B4	autosomal recessive	2
MRPL3	autosomal recessive	2
PMP22	? autosomal dominant form|autosomal dominant|autosomal dominant,autosomal recessive	2
DARS2	autosomal recessive	2
SLX4	autosomal recessive	2
P4HA2	autosomal dominant	2
RDH11	autosomal recessive	2
IMPG1	autosomal dominant	2
RDH12	autosomal recessive	2
IMPG2	autosomal dominant|autosomal recessive	2
AMER1	x-linked dominant	2
COX6B1	autosomal recessive,mitochondrial	2
IARS2	autosomal recessive	2
MYOZ2	autosomal dominant	2
MAGI2	autosomal recessive	2
CCDC28B	autosomal recessive,digenic recessive	2
TELO2	autosomal recessive	2
NARS2	autosomal recessive	2
DARS	autosomal recessive	2
EDA	x-linked dominant|x-linked recessive	2
SARS2	autosomal recessive	2
WDR11	autosomal dominant	2
SPINK1	autosomal dominant|autosomal dominant,autosomal recessive	2
KNL1	autosomal recessive	2
CDH23	autosomal dominant|autosomal recessive|autosomal recessive,digenic recessive	2
SNRPB	autosomal dominant	2
P2RY12	autosomal recessive	2
AHDC1	autosomal dominant	2
DEAF1	autosomal dominant|autosomal recessive	2
SPINK5	autosomal recessive	2
SNRPE	autosomal dominant	2
WDR19	autosomal recessive	2
AIPL1	autosomal recessive	2
TYRP1	autosomal recessive	2
OCRL	x-linked recessive	2
CXCR4	autosomal dominant	2
RPL35A	autosomal dominant	2
DNAJC12	autosomal recessive	2
PET100	autosomal recessive,mitochondrial	2
PIGA	somatic mutation|x-linked recessive	2
ATXN8OS	autosomal dominant	2
ACVR1	autosomal dominant	2
SNRPN	isolated cases	2
IFNG	autosomal dominant	2
DNAJC19	autosomal recessive	2
PIGG	autosomal recessive	2
VCAN	autosomal dominant	2
PIGL	autosomal recessive	2
PIGM	autosomal recessive	2
UVSSA	autosomal recessive	2
TREX1	autosomal dominant|autosomal recessive,autosomal dominant	2
TECR	autosomal recessive	2
TAPT1	autosomal recessive	2
PIGN	autosomal recessive	2
PIGO	autosomal recessive	2
PIGP	autosomal recessive	2
AIFM1	x-linked recessive	2
EED	autosomal dominant	2
TRMU	autosomal recessive|mitochondrial	2
PIGT	autosomal dominant,somatic mutation|autosomal recessive	2
PIGV	autosomal recessive	2
WDR26	autosomal dominant	2
PIGW	autosomal recessive	2
SPG11	autosomal recessive	2
EXPH5	autosomal recessive	2
PIGY	autosomal recessive	2
DNAJC21	autosomal recessive	2
RP1	autosomal dominant,autosomal recessive	2
RPS10	autosomal dominant	2
RP2	x-linked	2
PRKACA	autosomal dominant	2
NRXN1	autosomal recessive	2
MIR2861	autosomal dominant,autosomal recessive	2
RPS14	somatic mutation,isolated cases	2
ADCY10	autosomal dominant	2
RPS17	autosomal dominant	2
RP9	autosomal dominant	2
MBL2	autosomal dominant	2
PRKACG	autosomal recessive	2
PLS3	x-linked dominant	2
GYG1	autosomal recessive	2
HPD	autosomal dominant|autosomal recessive	2
SPRED1	autosomal dominant	2
RPS19	autosomal dominant	2
NT5C2	autosomal recessive	2
SPEG	autosomal recessive	2
PTHLH	autosomal dominant	2
PPM1D	autosomal dominant	2
IGFBP7	autosomal recessive	2
PDGFRA	autosomal dominant,isolated cases|somatic mutation,isolated cases	2
CPA6	autosomal dominant,autosomal recessive (in 1 patient)|autosomal recessive	2
PDGFRB	autosomal dominant|autosomal dominant (12p13)	2
UFSP2	autosomal dominant	2
ST14	autosomal recessive	2
IGBP1	x-linked recessive	2
WDR34	autosomal recessive	2
TBC1D20	autosomal recessive	2
CYP1B1	autosomal recessive	2
WDR35	autosomal recessive	2
TOE1	autosomal recessive	2
CACNA1A	autosomal dominant	2
TBC1D23	autosomal recessive	2
SPG21	autosomal recessive	2
CACNA1B	autosomal dominant	2
TBC1D24	autosomal dominant|autosomal recessive	2
CACNA1C	autosomal dominant	2
MIB1	autosomal dominant	2
CACNA1D	autosomal dominant|autosomal recessive	2
PDGFRL	autosomal dominantly acting oncogene plus loss of suppressor gene(s)|somatic mutation	2
CACNA1F	x-linked|x-linked form,heterogeneous|x-linked recessive	2
CACNA1G	autosomal dominant	2
CACNA1H	autosomal dominant	2
COL10A1	autosomal dominant	2
